name,developer,percent_positive,num_reviews,multiplayer,mature
Uncharted Waters / 大航海時代,"KOEI TECMO GAMES CO., LTD.",90.0,21.0,False,False
Automobilista - Season Pass for all DLCs,Reiza Studios,100.0,14.0,True,False
This World Unknown,ebi-hime,87.0,24.0,False,False
BomberZone,Dracula Bytes,83.0,60.0,False,False
The Electric Shocktopus,TestTubeGames,68.0,939.0,False,False
Atlantis: Pearls of the Deep,Alder Games,82.0,28.0,False,False
Stone Age Wars,Permafrost Studio,84.0,19.0,False,False
Timore 5,Vidas Salavejus,84.0,38.0,False,False
Dots eXtreme,Starwind Games,86.0,36.0,False,False
NeuroVoider - Deluxe Upgrade,Flying Oak Games,78.0,262.0,False,False
Endless Space® 2 - Renegade Fleets,AMPLITUDE Studios,70.0,83.0,True,False
RESIDENT EVIL 2 - Claire Costume: Elza Walker,"CAPCOM Co., Ltd.",100.0,42.0,False,True
RESIDENT EVIL 2 - Claire Costume: Noir,"CAPCOM Co., Ltd.",93.0,31.0,False,True
RESIDENT EVIL 2 - Claire Costume: Military,"CAPCOM Co., Ltd.",82.0,34.0,False,True
RESIDENT EVIL 2 - Leon Costume: Arklay Sheriff,"CAPCOM Co., Ltd.",94.0,36.0,False,True
RESIDENT EVIL 2 - Leon Costume: Noir,"CAPCOM Co., Ltd.",87.0,33.0,False,True
Artificial Mansion,RhinoGearz,100.0,10.0,False,True
We Happy Few - Season Pass,Compulsion Games,69.0,3647.0,False,True
VANILLA - GARDEN OF JUDGEMENT,"CHARON,Kaoru Nekofuji",64.0,81.0,False,True
Loca-Love My Cute Roommate,Frontwing,90.0,32.0,False,True
CrossCode Soundtrack,"Radical Fish Games,Deniz Akbulut",97.0,1928.0,False,False
FSX Steam Edition: Ultimate Water X Add-On,Zinertek,64.0,78.0,True,False
UNDER NIGHT IN-BIRTH ExeLate[st] - Round Call All Characters,FRENCH-BREAD,94.0,501.0,True,False
Goalkeeper Legend,VDimension,76.0,337.0,False,False
美少女麻将接龙,"Sticky Rice Games,Zoo Corporation",81.0,11.0,False,True
InductVR (beta),"INSILICO,Emanuel Tomozei",62.0,89.0,False,False
UNDER NIGHT IN-BIRTH ExeLate[st] - Round Call Voice Orie,FRENCH-BREAD,93.0,491.0,True,False
UNDER NIGHT IN-BIRTH ExeLate[st] - Round Call Voice Mika,FRENCH-BREAD,93.0,493.0,True,False
RIDE 3 - Free Pack 8,Milestone S.r.l.,73.0,291.0,True,False
Rocksmith® 2014 Edition – Remastered – Sabaton Song Pack,Ubisoft - San Francisco,83.0,885.0,False,False
IL-2 Sturmovik: Spitfire Mk.VB Collector Plane,"1C Game Studios,777 Studios",73.0,132.0,True,False
Half-Life: A Place in the West - Chapter 5,"Michael Pelletier,Ross Joseph Gardner",83.0,191.0,False,True
Absolver - Adalian Forest Pack,Sloclap,93.0,43.0,True,False
IL-2 Sturmovik: Hs 129 B-2 Collector Plane,"1C Game Studios,777 Studios",74.0,693.0,True,False
Kith - Lorebook,Pb Studios,85.0,62.0,False,False
MetaMorph: Dungeon Creatures,FireFly Studios,86.0,22.0,False,False
Wild Glory,Manalith Studios,92.0,28.0,True,False
Skyforge - Costume Booster Pack,Allods Team,58.0,463.0,True,False
IL-2 Sturmovik: MC.202 Series VIII Collector Plane,"1C Game Studios,777 Studios",73.0,80.0,True,False
Kimmy,Star Maid Games,100.0,18.0,False,False
Dark Mechanism - Virtual reality,Field Of Vision,71.0,208.0,False,False
Kautic - The Bald Wizard,Bad Coffee Games,83.0,111.0,False,False
TASTEE: Lethal Tactics - Map: Backyard Colosseum,SkyBox Labs,75.0,137.0,True,False
Rogue'n Roll,Pierre Brengues,91.0,188.0,False,False
Kapsul Infinite,Luke O'Connor,78.0,2104.0,False,False
Tomoyo After - Original Soundtrack,VisualArts/Key,94.0,236.0,False,False
illumine,Dejima,95.0,24.0,False,False
Livelock: Original Soundtrack,Tuque Games,76.0,243.0,False,False
Dead End Junction,773,100.0,24.0,False,False
How to shoot a criminal,Pandorica,83.0,18.0,False,False
Snowday,Breachgate,83.0,12.0,False,False
Zissi's Island,Ramon Mujica,87.0,16.0,False,False
Glory by Example,Quote Studios,94.0,49.0,False,False
Freebie - Color Blind Pack (Yellow/Blue),"Free Games Info,hyperboreanGames",93.0,15.0,False,False
Killing Time at Lightspeed: Enhanced Edition Original Soundtrack,Gritfish,86.0,67.0,False,False
Insane Robots,Playniac,81.0,11.0,True,False
Penny Fox Pack,Ronimo Games,31.0,207.0,True,False
Board Defenders,Ludus Studio,69.0,84.0,False,False
Candy Thieves - Tale of Gnomes,TrolleyBuzz LLC,65.0,351.0,False,False
Black Sand Drift Collector's Edition Content,Echo Hall Studios,41.0,29.0,False,False
Flatshot,"Turupawn,Ceteco,bobbyliciou5,morghan831,immac",81.0,11.0,False,False
Hue Official Soundtrack,Fiddlesticks Games,93.0,309.0,False,False
Rebound,Omnirift,90.0,1357.0,False,False
Just Deserts - School Uniform Set,Vifth Floor,82.0,170.0,False,False
ZEscape,Madhouse Software,81.0,11.0,True,False
Funk Unplugged,Vamped Games,74.0,3303.0,False,False
Clean'Em Up OST,"Amidos,Big O",69.0,147.0,False,False
The Adventures of Super Mario Bros. 3,Cookie Jar,94.0,39.0,False,False
ANIMALITY,ColloseusX,87.0,24.0,False,False
The Curse Of Yendor,IBOLOGY LLC,100.0,34.0,False,False
Nihilist Simulator,hyperboreanGames,88.0,34.0,False,False
Abrix 2 - Silver version,EJRGames,68.0,182.0,False,False
Cubians VR,IKINA GAMES,75.0,608.0,False,False
SENRAN KAGURA ESTIVAL VERSUS - Naraku,Tamsoft,91.0,24.0,True,True
Arena Hero,Super Squared,89.0,38.0,False,False
Soda Drinker Pro - Soundtrack,Snowrunner Games,91.0,239.0,False,False
Knot,Warlock Arts,86.0,15.0,False,False
Felix Jumpman,"ThinkOfGames,The Storytelling Studio",73.0,33.0,False,False
Katy and Bob Way Back Home,Creobit,80.0,21.0,False,False
NeverEnd,Duck,66.0,1421.0,False,False
４人打ちアクション麻雀 / ACTION MAHJONG,"Mindware Co.,Ltd.",90.0,10.0,True,False
Lost Crew,Gamecosm,92.0,28.0,False,False
Blind Blades,Heavy Key Studios,90.0,73.0,True,False
The Puzzle Story,Firehawk Studios,80.0,10.0,False,False
Shio - Original Soundtrack,"Coconut Island Studio,Elecrystal Music",78.0,1544.0,False,False
DFFNT: Season Pass,"Square Enix,KOEI TECMO GAMES CO., LTD.",42.0,1594.0,True,False
Flotilla 2,Blendo Games,91.0,12.0,False,False
Narcissu 10th Anniversary Anthology Project - Sumire,stage-nana,100.0,35.0,False,False
Khimera: Destroy all Monster Girls - Doctor's Assistant Costume,Suits & Sandals,100.0,35.0,False,False
ANTIFECTOR,Startreming,78.0,220.0,False,False
Cosmic Top Secret + Soundtrack,Klassefilm,75.0,453.0,False,False
Dead Days,Duskroad Games,90.0,11.0,False,False
M.A.X.: Mechanized Assault & Exploration,Interplay Entertainment Corp.,94.0,35.0,True,False
HackyZack - Original Sountrack,Spaceboy Games,70.0,819.0,False,False
Riddles of Fate: Into Oblivion Collector's Edition,Elephant Games,61.0,53.0,False,False
GUNGUNGUN,Mystery Egg Games,100.0,10.0,False,False
Toymaker,Red Skald,34.0,60.0,False,False
Revolution 25th Anniversary Documentary,Revolution Software Ltd,82.0,647.0,False,False
Dimension Jump,Redpoint Games,81.0,11.0,False,False
Heroes Must Die the Show,"Heroic Games LLC,Northwest Vista College",32.0,73.0,True,False
Ride 2 Free Bikes Pack 2,Milestone S.r.l.,81.0,48.0,True,False
Sword of the Guardian,Billy Chan,94.0,18.0,False,False
Call to Arms - Season Pass,Digitalmindsoft,78.0,798.0,True,False
Arrange Costume Set Elphelt,Arc System Works,86.0,275.0,True,False
GGXrdR System Voice Pack,Arc System Works,90.0,855.0,True,False
Additional Playable Character DIZZY,Arc System Works,100.0,14.0,True,False
Additional Playable Character KUM HAEHYUN,Arc System Works,100.0,14.0,True,False
Pinball FX2 VR - Season 1 Pack,Zen Studios,91.0,12.0,False,False
Polygon Attack OST,Magnolia Art,87.0,141.0,False,False
Unexplored Ripley Run,Ludomotion,92.0,419.0,False,False
Chess Ultra Imperial chess set,Ripstone,71.0,206.0,True,False
Chess Ultra Easter Island chess set,Ripstone,71.0,207.0,True,False
Chess Ultra Isle of Lewis chess set,Ripstone,71.0,206.0,True,False
Chess Ultra Academy game pack,Ripstone,71.0,207.0,True,False
VR Scape,David Dimond,72.0,106.0,False,False
Ticket to Earth,Robot Circus,89.0,29.0,False,False
Reflector: Bug Hunt,Super Dead LLC,61.0,302.0,False,False
Puzzle Pirates - Eminent Explorer Pack,"Grey Havens, LLC",79.0,946.0,False,False
Professor Teaches Business Planning,Individual Software,8.0,59.0,False,False
"The End o,,,o - Soundtrack",xrrawva,68.0,33.0,False,False
Danse Macabre: Crimson Cabaret Collector's Edition,Eipix Entertainment,62.0,193.0,False,False
Ironclads 2: Caroline Islands War 1885,Totem Games,91.0,12.0,False,False
Verto Studio VR,Verto Studio LLC,90.0,11.0,False,False
Howard Phillips Lovecar,The Secret Pie,92.0,25.0,False,False
InMind 2 VR,Luden.io,83.0,12.0,False,False
Hegemony Rome: The Rise of Caesar - Advanced Tactics Pack,Longbow Games,93.0,53.0,False,False
Hegemony Rome: The Rise of Caesar - Bannermen Pack,Longbow Games,90.0,10.0,False,False
Age of Chivalry,Team Chivalry,86.0,2098.0,True,False
CLANNAD - 10th Anniversary Artbook,VisualArts/Key,96.0,1582.0,False,False
SOLITUNE,Rat King Entertainment,81.0,43.0,False,False
The Professor Presents: #GotHandles,The Secret Location,86.0,15.0,False,False
StratoBash,Phr00t's Software,8.0,33.0,False,False
Solaright,Zabuza Labs,60.0,32.0,False,False
Domina - Official Soundtrack,DolphinBarn,90.0,10.0,False,False
San Diego International [KSAN] airport for Tower!3D Pro,FeelThere,69.0,279.0,True,False
Expansion - Cossacks 3: Guardians of the Highlands,GSC Game World,83.0,43.0,True,False
Amaranthine Voyage Collection,Eipix Entertainment,82.0,238.0,False,False
Christmas Puzzle Bundle,Notus Games Ltd,67.0,65.0,False,False
Nightmare Grotto,"8th Shore, Inc.",77.0,99.0,False,False
Seance: The Unquiet (Demo 1),Holospark,95.0,43.0,False,False
Midnight Calling: Anabel Collector's Edition,Elephant Games,69.0,707.0,False,False
Golden Panic,MissingNo Studio,80.0,3162.0,True,False
Amber Tail Adventure,AmberTail,70.0,93.0,False,False
Station Architect,Wyvern Industries,81.0,830.0,False,False
Starpoint Gemini Warlords - Upgrade to Digital Deluxe,Little Green Men Games,72.0,970.0,False,False
Professor Teaches Accounting Fundamentals,Individual Software,8.0,79.0,False,False
"Don't Tax Me, Bro!",Tibith,88.0,25.0,True,False
Wonder Wickets,Rightstick Studios,100.0,19.0,True,False
Sweet Lily Dreams,RosePortal Games,86.0,15.0,False,False
ESSENCE Soundtrack,ONEVISION GAMES,68.0,25.0,False,False
Labyrinth - Starter Pack,Free Range Games,70.0,266.0,True,False
Lawless Lands Heroic Edition Bundle,Corrosive Studios LLC,100.0,21.0,False,False
World of Guns: Revolver Pack #1,Noble Empire Corp.,87.0,5543.0,False,False
StroodleDoodle,Eric Neuman,69.0,769.0,False,False
S.K.I.L.L. - Special Force 2 - Specialist Pack,"Dragonfly GF Co., LTD",100.0,10.0,True,True
Ben And Ed - Blood Party OST,Sluggerfly,78.0,1182.0,False,False
King Arthur's Gold: Flags of the World Heads Pack,Transhuman Design,95.0,22.0,True,False
Hoggy 2,Raptisoft,75.0,922.0,False,False
Hyper Sentinel,"Four5Six Pixel,Huey Games",92.0,13.0,False,False
Dungeon of Zaar - Explorer Edition,KURB,77.0,208.0,True,False
Twist of Destiny,OneShark,91.0,12.0,False,False
Spellweaver Chronicles - The Holy Child,Dream Reactor,83.0,5283.0,True,False
Royal Offense,Badim,80.0,45.0,False,False
Runaway Train,Hammer Games,79.0,239.0,False,False
Detective Butler: Maiden Voyage Murder - Soundtrack,Goldbar Games,79.0,168.0,False,False
Carrier,Cuirass Entertainment Ltd.,84.0,33.0,False,False
DiscStorm,XMPT Games,78.0,21.0,True,False
H-Hour: World's Elite - Custom Workshop Maps,SOF Studios Ltd,63.0,457.0,True,False
Istrolid - Curves and Shadows,treeform,87.0,2186.0,True,False
Ghost 1.0 - Support Mission Mode Skin,@unepic_fran,92.0,1349.0,False,False
Train Harder,2Frogs Software,71.0,57.0,False,False
X-Plane 11 - Add-on: Aerosoft - Airport Calvi,SimTeam,80.0,303.0,True,False
Arcade Madness,Alien Jellyfish,39.0,229.0,False,False
X-Plane 11 - Add-on: Aerosoft - Airport Maastricht-Aachen,XYZ Visuals,61.0,38.0,True,False
The Legend of Heroes: Trails of Cold Steel - Class VII Casuals Set,Nihon Falcom,94.0,1611.0,False,False
The Legend of Heroes: Trails of Cold Steel - Shining Pom Bait Pack 5,Nihon Falcom,95.0,1135.0,False,False
The Legend of Heroes: Trails of Cold Steel - Zeram Capsule Pack,Nihon Falcom,95.0,862.0,False,False
The Legend of Heroes: Trails of Cold Steel - Valuable Healing Items Pack,Nihon Falcom,95.0,897.0,False,False
The Legend of Heroes: Trails of Cold Steel - Handy Accessories Pack,Nihon Falcom,94.0,1502.0,False,False
The Legend of Heroes: Trails of Cold Steel - Crow's Casuals,Nihon Falcom,94.0,1581.0,False,False
Mega Overload VR,Subdream Studios,100.0,13.0,True,False
Tank Battle: East Front,HexWar Games,85.0,27.0,False,False
Gem Hunter,FoxLeap,85.0,3290.0,False,False
Slime-san - Official Soundtrack,Fabraz,92.0,27.0,True,False
ALICE VR - Roboto Factory,Carbon Studio,72.0,131.0,False,False
Boxplosion,DNV,90.0,11.0,False,False
Kona Original Soundtrack,"CuréLabel,Parabole",70.0,380.0,False,False
Mouse Playhouse,Tinkertainment,86.0,36.0,False,False
Tyranny - Deluxe Edition Upgrade Pack,Obsidian Entertainment,50.0,749.0,False,True
Aborigenus,Flying Islands Team,83.0,24.0,False,False
Endurance,Gestmorph Games,58.0,75.0,False,False
People Eater,Perfect Square Studios LLC,49.0,279.0,False,False
"Max, an Autistic Journey - Max's Birthday DLC",Professional Imagination,84.0,40.0,False,False
7 days with Death,"Narrator,Storia",89.0,39.0,False,True
Endless Winter,DarkSun Studio,100.0,14.0,False,False
Switch,NCH Software,96.0,42.0,False,False
DreamPlan,NCH Software,80.0,241.0,False,False
A Butterfly in the District of Dreams,Life a Little,100.0,10.0,False,False
Choose Wisely,ID Card,82.0,23.0,False,False
RPG Maker MV - Fantasy Heroine Character Pack,Gee-kun-soft,63.0,76.0,False,False
Gorescript,Sergiu Bucur,100.0,12.0,False,False
RPG Maker MV - Spanish Guitar Strings,"Murray Atkinson,VGM Library",70.0,94.0,False,False
Pixel Gear,Geronimo Interactive,59.0,177.0,True,False
Zombie Buster VR,"jackstree,etoylab",83.0,18.0,False,False
Chess of Blades,Argent Games,95.0,43.0,False,False
Pixel Arcade,Corrie Green,83.0,71.0,False,False
Mean Routine,Art Of Adventures,77.0,70.0,False,False
Rescue Quest Gold,Boomzap Entertainment,85.0,27.0,False,False
Qbik,Norbert Palacz,92.0,27.0,False,False
Aesthetic Melody,Adam DeLease,90.0,31.0,False,False
Personal Disco VR,Dual Heights Software,92.0,26.0,False,False
Fragmental,Ruffian Games,93.0,16.0,True,False
TAPSONIC BOLD - Original Sound Track,NEOWIZ,100.0,11.0,False,False
Suncore Chronicles: The Tower - Level 1,Inner World Games,51.0,31.0,True,False
Legend of Himari,TERNOX,93.0,44.0,False,False
Awesomenauts - Dark Masquerade Qi'Tara Skin,Ronimo Games,97.0,23.0,True,False
Awesomenauts - Kunoichi Dizzy Skin,Ronimo Games,93.0,13.0,True,False
NEKOPARA Vol. 3 - Theme Song,NEKO WORKs,100.0,38.0,False,False
Burst Fighter,Magesoft,100.0,10.0,False,False
Two Worlds II - CoT Soundtrack,Reality Pump Studios,67.0,1714.0,False,True
Virtual Battlemap DLC - Modern Town,Dragom,55.0,67.0,False,False
MineSweeper VR,Funny Twins,82.0,28.0,False,False
Pyre: Original Soundtrack,Supergiant Games,100.0,28.0,False,False
TANE DLC: Shortline Railroad,N3V Games,66.0,162.0,True,False
Break Stuff With Coins,MKJ Interactive,83.0,738.0,False,False
Cave Digger: Riches DLC,"VRkiwi,Mekiwi",80.0,175.0,False,False
Rock of Ages 2 - Classic Pack + Soundtrack,ACE Team,83.0,12.0,True,False
The Mind's Eclipse,"Mind's Eclipse Interactive, LLC",100.0,23.0,False,False
Drone Fighters,Surreal Games,100.0,13.0,True,False
Streetball VR - Soundtrack,Indiecode Games,55.0,219.0,False,False
Party Poopers,FrozenDev,52.0,414.0,True,False
Dreamstones,Windybeard,84.0,33.0,False,False
Picross Touch - Donation Level 4,Jon Gallant,12.0,11.0,False,False
Tormentor❌Punisher OST,E-Studio,61.0,319.0,False,True
Class - Shaman,"Elias Viglione,Jussi Kukkonen",94.0,34.0,True,False
Red Bull Doodle Art - Global VR Gallery,"Red Bull Media House,Red Bull,Koffeecup",89.0,464.0,False,False
TS Marketplace: Horseshoe Curve Scenario Pack 01 Add-On,High Iron Simulations,78.0,40.0,False,False
Train Simulator: InterCity BR Class 370 ‘APT-P’ Loco Add-On,Dovetail Games,90.0,30.0,False,False
Train Simulator: RhB Enhancement Pack 02 Add-On,Thomson Interactive,89.0,19.0,False,False
Train Simulator: MRCE Dispolok Pack Loco Add-On,Dovetail Games,90.0,11.0,False,False
TS Marketplace: Soldier Summit Scenario Pack 01 Add-On,High Iron Simulations,79.0,36.0,False,False
Bunny Hop League - Map Pack 1,PolyDigital,73.0,480.0,True,False
ICED - Nightmares pack,Anea_Duo_Dev,66.0,109.0,False,True
DW8E: DW7 Original Costume Pack 1,"KOEI TECMO GAMES CO., LTD.",83.0,591.0,False,False
DW8E: Old Costume Pack 4,"KOEI TECMO GAMES CO., LTD.",89.0,201.0,False,False
DW8E: Old Costume Pack 3,"KOEI TECMO GAMES CO., LTD.",88.0,240.0,False,False
DW8E: Old Costume Pack 2,"KOEI TECMO GAMES CO., LTD.",88.0,277.0,False,False
DW8E: Special Costume Pack 2,"KOEI TECMO GAMES CO., LTD.",91.0,82.0,False,False
DW8E: Old Costume Pack 1,"KOEI TECMO GAMES CO., LTD.",87.0,312.0,False,False
DW8E: Special Costume Pack 1,"KOEI TECMO GAMES CO., LTD.",90.0,120.0,False,False
The Charnel House Trilogy Demo,Owl Cave,81.0,370.0,False,False
Fatty Maze's Adventures,Five Cubed,69.0,31.0,False,False
Shelter 2 Soundtrack,Might and Delight,100.0,23.0,False,False
Shwip,Jamhammer Games Inc.,77.0,171.0,True,False
Kaos,Konundrum Interactive,92.0,58.0,False,True
Picross Touch - Donation Level 5,Jon Gallant,12.0,11.0,False,False
MatchyGotchy - Fun Pack,"Silverware Games, Inc.",92.0,175.0,False,False
Space Duke,AHui.Game,49.0,141.0,False,False
Avis Rapida - Aerobatic Racing,Top Lad Games,85.0,1239.0,True,False
EIGHTING DLC Pack,Pyramid,40.0,125.0,False,False
Earthquake Simulator VR,Lindero Edutainment,75.0,49.0,False,False
HAUNTED: Halloween '86 (The Curse Of Possum Hollow),Retrotainment Games,91.0,972.0,False,False
Rangi,Funsoft,100.0,12.0,False,False
Pinball Inside: A VR Arcade Game,Reality Reflection,85.0,42.0,False,False
Queen's Tales: The Beast and the Nightingale Collector's Edition,ERS G Studios,100.0,14.0,False,False
Holodrive - Founder's Pack,BitCake Studio,78.0,2058.0,True,False
Tiki Trials,Last Minute Entertainment,50.0,23.0,False,False
Carcassonne - Winter and Gingerbread Man,"Asmodee Digital,Frima Studio",75.0,218.0,True,False
Kingdom Two Crowns: Shogun,"Noio,Coatsink",95.0,24.0,False,False
THE ENIGMA MACHINE,ENIGMA TECHNOLOGIES,96.0,29.0,False,False
In The Ember 余烬之中,凝冰剑斩,100.0,12.0,False,False
Monster Hunter: World - Free Sticker Set: Mingle Hunter,"CAPCOM Co., Ltd.",100.0,30.0,True,False
DW8E: DW7 Original Costume Pack 2,"KOEI TECMO GAMES CO., LTD.",83.0,562.0,False,False
Monster Hunter: World - Gesture: Cool Dance,"CAPCOM Co., Ltd.",100.0,10.0,True,False
Monster Hunter: World - Gesture: Hip Hop Dance,"CAPCOM Co., Ltd.",100.0,14.0,True,False
PC Building Simulator - Overclocked Edition Content,"Claudiu Kiss,The Irregular Corporation",89.0,28.0,False,False
Book of Demons - Dungeons & Streamers,Thing Trunk,92.0,5386.0,False,False
A Plague Tale: Innocence - Coats of Arms DLC,Asobo Studio,96.0,30.0,False,True
DYNASTY WARRIORS 9: Season Pass 2 / シーズンパス２,"KOEI TECMO GAMES CO., LTD.",93.0,15.0,False,False
Rivals of Aether: Arcade Maypul,Dan Fornace,93.0,2404.0,True,False
Deity Quest,Fancy Fish Games,65.0,99.0,True,False
Rocketbirds 2: Mind Control DLC,Ratloop Asia,76.0,364.0,True,False
The Adventurer - Episode 1: Beginning of the End,ZemunBRE,88.0,17.0,False,False
Miniballist,Timberwolf Studios,59.0,2999.0,False,False
ZHEROS - The forgotten land,Rimlight Studios,90.0,466.0,False,False
Paradigm - Official Soundtrack,Jacob Janerka,97.0,515.0,False,False
Apocalypse Night,Embryo,48.0,253.0,False,False
Welcome to Moreytown,Choice of Games,84.0,33.0,False,False
Tomato Jones 2,HA Studio Ltd.,82.0,29.0,False,False
BattleSky VR,Oh!WHATif Inc.,94.0,18.0,True,False
Time Recoil,10tons Ltd,82.0,39.0,False,False
Smashing The Battle VR,Studio HG,90.0,20.0,False,False
Skedaddle,plaiko,77.0,152.0,False,False
Microcosm,paulstraw,82.0,889.0,False,False
Fate/EXTELLA - Stay night Model (Gilgamesh),Marvelous Inc.,94.0,58.0,False,False
Fate/EXTELLA - Stay night Model (Artoria),Marvelous Inc.,94.0,19.0,False,False
Fate/EXTELLA - Stay night Model (Nameless),Marvelous Inc.,94.0,196.0,False,False
Fate/EXTELLA - Immoral Biker Jacket,Marvelous Inc.,98.0,287.0,False,False
Fate/EXTELLA - Formal King,Marvelous Inc.,97.0,880.0,False,False
